date,hour,timestamp,country,price
2022/08/02,13:00 - 14:00,2022-08-02 13:00:00,france,427.67
2022/08/02,14:00 - 15:00,2022-08-02 14:00:00,france,457.46
2022/08/02,15:00 - 16:00,2022-08-02 15:00:00,france,449.62
2022/08/02,16:00 - 17:00,2022-08-02 16:00:00,france,436.25
2022/08/02,17:00 - 18:00,2022-08-02 17:00:00,france,482.52
2022/08/02,18:00 - 19:00,2022-08-02 18:00:00,france,575.4
2022/08/02,19:00 - 20:00,2022-08-02 19:00:00,france,650.0
2022/08/02,20:00 - 21:00,2022-08-02 20:00:00,france,650.0
2022/08/02,21:00 - 22:00,2022-08-02 21:00:00,france,615.97
2022/08/02,22:00 - 23:00,2022-08-02 22:00:00,france,558.53
2022/08/02,23:00 - 00:00,2022-08-02 23:00:00,france,481.96
2022/08/03,00:00 - 01:00,2022-08-03 00:00:00,france,487.65
2022/08/03,01:00 - 02:00,2022-08-03 01:00:00,france,434.94
2022/08/03,02:00 - 03:00,2022-08-03 02:00:00,france,427.98
2022/08/03,03:00 - 04:00,2022-08-03 03:00:00,france,326.3
2022/08/03,04:00 - 05:00,2022-08-03 04:00:00,france,329.96
2022/08/03,05:00 - 06:00,2022-08-03 05:00:00,france,390.77
2022/08/03,06:00 - 07:00,2022-08-03 06:00:00,france,455.07
2022/08/03,07:00 - 08:00,2022-08-03 07:00:00,france,495.16
2022/08/03,08:00 - 09:00,2022-08-03 08:00:00,france,559.58
2022/08/03,09:00 - 10:00,2022-08-03 09:00:00,france,502.1
2022/08/03,10:00 - 11:00,2022-08-03 10:00:00,france,486.34
2022/08/03,11:00 - 12:00,2022-08-03 11:00:00,france,497.13
2022/08/03,12:00 - 13:00,2022-08-03 12:00:00,france,499.08
2022/08/03,13:00 - 14:00,2022-08-03 13:00:00,france,502.9
2022/08/03,14:00 - 15:00,2022-08-03 14:00:00,france,504.63
2022/08/03,15:00 - 16:00,2022-08-03 15:00:00,france,500.51
2022/08/03,16:00 - 17:00,2022-08-03 16:00:00,france,543.17
2022/08/03,17:00 - 18:00,2022-08-03 17:00:00,france,581.8
2022/08/03,18:00 - 19:00,2022-08-03 18:00:00,france,650.0
2022/08/03,19:00 - 20:00,2022-08-03 19:00:00,france,650.0
2022/08/03,20:00 - 21:00,2022-08-03 20:00:00,france,650.0
2022/08/03,21:00 - 22:00,2022-08-03 21:00:00,france,640.0
2022/08/03,22:00 - 23:00,2022-08-03 22:00:00,france,570.03
2022/08/03,23:00 - 00:00,2022-08-03 23:00:00,france,518.44
2022/08/04,00:00 - 01:00,2022-08-04 00:00:00,france,450.3
2022/08/04,01:00 - 02:00,2022-08-04 01:00:00,france,414.26
2022/08/04,02:00 - 03:00,2022-08-04 02:00:00,france,375.07
2022/08/04,03:00 - 04:00,2022-08-04 03:00:00,france,348.49
2022/08/04,04:00 - 05:00,2022-08-04 04:00:00,france,345.3
2022/08/04,05:00 - 06:00,2022-08-04 05:00:00,france,375.07
2022/08/04,06:00 - 07:00,2022-08-04 06:00:00,france,452.27
2022/08/04,07:00 - 08:00,2022-08-04 07:00:00,france,480.1
2022/08/04,08:00 - 09:00,2022-08-04 08:00:00,france,501.76
2022/08/04,09:00 - 10:00,2022-08-04 09:00:00,france,516.94
2022/08/04,10:00 - 11:00,2022-08-04 10:00:00,france,499.5
2022/08/04,11:00 - 12:00,2022-08-04 11:00:00,france,502.52
2022/08/04,12:00 - 13:00,2022-08-04 12:00:00,france,519.58
2022/08/04,13:00 - 14:00,2022-08-04 13:00:00,france,524.34
2022/08/04,14:00 - 15:00,2022-08-04 14:00:00,france,524.34
2022/08/04,15:00 - 16:00,2022-08-04 15:00:00,france,519.48
2022/08/04,16:00 - 17:00,2022-08-04 16:00:00,france,456.03
2022/08/04,17:00 - 18:00,2022-08-04 17:00:00,france,522.7
2022/08/04,18:00 - 19:00,2022-08-04 18:00:00,france,552.83
2022/08/04,19:00 - 20:00,2022-08-04 19:00:00,france,536.73
2022/08/04,20:00 - 21:00,2022-08-04 20:00:00,france,508.63
2022/08/04,21:00 - 22:00,2022-08-04 21:00:00,france,533.68
2022/08/04,22:00 - 23:00,2022-08-04 22:00:00,france,546.85
2022/08/04,23:00 - 00:00,2022-08-04 23:00:00,france,570.0
2022/08/05,00:00 - 01:00,2022-08-05 00:00:00,france,409.31
2022/08/05,01:00 - 02:00,2022-08-05 01:00:00,france,358.18
2022/08/05,02:00 - 03:00,2022-08-05 02:00:00,france,337.64
2022/08/05,03:00 - 04:00,2022-08-05 03:00:00,france,339.17
2022/08/05,04:00 - 05:00,2022-08-05 04:00:00,france,338.52
2022/08/05,05:00 - 06:00,2022-08-05 05:00:00,france,390.05
2022/08/05,06:00 - 07:00,2022-08-05 06:00:00,france,449.91
2022/08/05,07:00 - 08:00,2022-08-05 07:00:00,france,468.0
2022/08/05,08:00 - 09:00,2022-08-05 08:00:00,france,483.91
2022/08/05,09:00 - 10:00,2022-08-05 09:00:00,france,470.13
2022/08/05,10:00 - 11:00,2022-08-05 10:00:00,france,437.01
2022/08/05,11:00 - 12:00,2022-08-05 11:00:00,france,443.86
2022/08/05,12:00 - 13:00,2022-08-05 12:00:00,france,469.99
2022/08/05,13:00 - 14:00,2022-08-05 13:00:00,france,382.66
2022/08/05,14:00 - 15:00,2022-08-05 14:00:00,france,470.11
2022/08/05,15:00 - 16:00,2022-08-05 15:00:00,france,402.42
2022/08/05,16:00 - 17:00,2022-08-05 16:00:00,france,328.95
2022/08/05,17:00 - 18:00,2022-08-05 17:00:00,france,393.23
2022/08/05,18:00 - 19:00,2022-08-05 18:00:00,france,385.0
2022/08/05,19:00 - 20:00,2022-08-05 19:00:00,france,430.2
2022/08/05,20:00 - 21:00,2022-08-05 20:00:00,france,429.67
2022/08/05,21:00 - 22:00,2022-08-05 21:00:00,france,437.43
2022/08/05,22:00 - 23:00,2022-08-05 22:00:00,france,429.91
2022/08/05,23:00 - 00:00,2022-08-05 23:00:00,france,386.55
2022/08/06,00:00 - 01:00,2022-08-06 00:00:00,france,361.76
2022/08/06,01:00 - 02:00,2022-08-06 01:00:00,france,315.05
2022/08/06,02:00 - 03:00,2022-08-06 02:00:00,france,308.59
2022/08/06,03:00 - 04:00,2022-08-06 03:00:00,france,276.45
2022/08/06,04:00 - 05:00,2022-08-06 04:00:00,france,267.76
2022/08/06,05:00 - 06:00,2022-08-06 05:00:00,france,275.5
2022/08/06,06:00 - 07:00,2022-08-06 06:00:00,france,290.83
2022/08/06,07:00 - 08:00,2022-08-06 07:00:00,france,315.03
2022/08/06,08:00 - 09:00,2022-08-06 08:00:00,france,309.56
2022/08/06,09:00 - 10:00,2022-08-06 09:00:00,france,274.03
2022/08/06,10:00 - 11:00,2022-08-06 10:00:00,france,256.57
2022/08/06,11:00 - 12:00,2022-08-06 11:00:00,france,221.58
2022/08/06,12:00 - 13:00,2022-08-06 12:00:00,france,222.78
2022/08/06,13:00 - 14:00,2022-08-06 13:00:00,france,165.98
2022/08/06,14:00 - 15:00,2022-08-06 14:00:00,france,153.25
2022/08/06,15:00 - 16:00,2022-08-06 15:00:00,france,155.08
2022/08/06,16:00 - 17:00,2022-08-06 16:00:00,france,195.17
2022/08/06,17:00 - 18:00,2022-08-06 17:00:00,france,246.43
2022/08/06,18:00 - 19:00,2022-08-06 18:00:00,france,319.79
2022/08/06,19:00 - 20:00,2022-08-06 19:00:00,france,373.64
2022/08/06,20:00 - 21:00,2022-08-06 20:00:00,france,397.44
2022/08/06,21:00 - 22:00,2022-08-06 21:00:00,france,381.35
2022/08/06,22:00 - 23:00,2022-08-06 22:00:00,france,369.08
2022/08/06,23:00 - 00:00,2022-08-06 23:00:00,france,324.98
2022/08/07,00:00 - 01:00,2022-08-07 00:00:00,france,277.89
2022/08/07,01:00 - 02:00,2022-08-07 01:00:00,france,232.85
2022/08/07,02:00 - 03:00,2022-08-07 02:00:00,france,218.28
2022/08/07,03:00 - 04:00,2022-08-07 03:00:00,france,206.4
2022/08/07,04:00 - 05:00,2022-08-07 04:00:00,france,200.47
2022/08/07,05:00 - 06:00,2022-08-07 05:00:00,france,205.23
2022/08/07,06:00 - 07:00,2022-08-07 06:00:00,france,205.0
2022/08/07,07:00 - 08:00,2022-08-07 07:00:00,france,206.29
2022/08/07,08:00 - 09:00,2022-08-07 08:00:00,france,162.27
2022/08/07,09:00 - 10:00,2022-08-07 09:00:00,france,142.7
2022/08/07,10:00 - 11:00,2022-08-07 10:00:00,france,100.0
2022/08/07,11:00 - 12:00,2022-08-07 11:00:00,france,87.69
2022/08/07,12:00 - 13:00,2022-08-07 12:00:00,france,86.82
2022/08/07,13:00 - 14:00,2022-08-07 13:00:00,france,79.01
2022/08/07,14:00 - 15:00,2022-08-07 14:00:00,france,76.57
2022/08/07,15:00 - 16:00,2022-08-07 15:00:00,france,86.4
2022/08/07,16:00 - 17:00,2022-08-07 16:00:00,france,102.8
2022/08/07,17:00 - 18:00,2022-08-07 17:00:00,france,199.42
2022/08/07,18:00 - 19:00,2022-08-07 18:00:00,france,301.67
2022/08/07,19:00 - 20:00,2022-08-07 19:00:00,france,393.3
2022/08/07,20:00 - 21:00,2022-08-07 20:00:00,france,421.99
2022/08/07,21:00 - 22:00,2022-08-07 21:00:00,france,419.92
2022/08/07,22:00 - 23:00,2022-08-07 22:00:00,france,401.86
2022/08/07,23:00 - 00:00,2022-08-07 23:00:00,france,359.42
2022/08/08,00:00 - 01:00,2022-08-08 00:00:00,france,310.08
2022/08/08,01:00 - 02:00,2022-08-08 01:00:00,france,271.57
2022/08/08,02:00 - 03:00,2022-08-08 02:00:00,france,272.22
2022/08/08,03:00 - 04:00,2022-08-08 03:00:00,france,278.32
2022/08/08,04:00 - 05:00,2022-08-08 04:00:00,france,272.8
2022/08/08,05:00 - 06:00,2022-08-08 05:00:00,france,310.38
2022/08/08,06:00 - 07:00,2022-08-08 06:00:00,france,363.41
2022/08/08,07:00 - 08:00,2022-08-08 07:00:00,france,410.0
2022/08/08,08:00 - 09:00,2022-08-08 08:00:00,france,414.68
2022/08/08,09:00 - 10:00,2022-08-08 09:00:00,france,384.55
2022/08/08,10:00 - 11:00,2022-08-08 10:00:00,france,339.44
2022/08/08,11:00 - 12:00,2022-08-08 11:00:00,france,318.11
2022/08/08,12:00 - 13:00,2022-08-08 12:00:00,france,311.55
2022/08/08,13:00 - 14:00,2022-08-08 13:00:00,france,304.09
2022/08/08,14:00 - 15:00,2022-08-08 14:00:00,france,308.07
2022/08/08,15:00 - 16:00,2022-08-08 15:00:00,france,310.3
2022/08/08,16:00 - 17:00,2022-08-08 16:00:00,france,329.86
2022/08/08,17:00 - 18:00,2022-08-08 17:00:00,france,406.02
2022/08/08,18:00 - 19:00,2022-08-08 18:00:00,france,439.82
2022/08/08,19:00 - 20:00,2022-08-08 19:00:00,france,495.9
2022/08/08,20:00 - 21:00,2022-08-08 20:00:00,france,493.77
2022/08/08,21:00 - 22:00,2022-08-08 21:00:00,france,455.0
2022/08/08,22:00 - 23:00,2022-08-08 22:00:00,france,429.15
2022/08/08,23:00 - 00:00,2022-08-08 23:00:00,france,391.2
2022/08/09,00:00 - 01:00,2022-08-09 00:00:00,france,330.76
2022/08/09,01:00 - 02:00,2022-08-09 01:00:00,france,298.92
2022/08/09,02:00 - 03:00,2022-08-09 02:00:00,france,298.95
2022/08/09,03:00 - 04:00,2022-08-09 03:00:00,france,289.2
2022/08/09,04:00 - 05:00,2022-08-09 04:00:00,france,295.75
2022/08/09,05:00 - 06:00,2022-08-09 05:00:00,france,320.01
2022/08/09,06:00 - 07:00,2022-08-09 06:00:00,france,382.92
2022/08/09,07:00 - 08:00,2022-08-09 07:00:00,france,414.98
2022/08/09,08:00 - 09:00,2022-08-09 08:00:00,france,426.22
2022/08/09,09:00 - 10:00,2022-08-09 09:00:00,france,383.99
2022/08/09,10:00 - 11:00,2022-08-09 10:00:00,france,310.09
2022/08/09,11:00 - 12:00,2022-08-09 11:00:00,france,282.84
2022/08/09,12:00 - 13:00,2022-08-09 12:00:00,france,296.27
2022/08/09,13:00 - 14:00,2022-08-09 13:00:00,france,277.1
2022/08/09,14:00 - 15:00,2022-08-09 14:00:00,france,284.29
2022/08/09,15:00 - 16:00,2022-08-09 15:00:00,france,273.31
2022/08/09,16:00 - 17:00,2022-08-09 16:00:00,france,290.39
2022/08/09,17:00 - 18:00,2022-08-09 17:00:00,france,351.7
2022/08/09,18:00 - 19:00,2022-08-09 18:00:00,france,419.39
2022/08/09,19:00 - 20:00,2022-08-09 19:00:00,france,469.8
2022/08/09,20:00 - 21:00,2022-08-09 20:00:00,france,469.72
2022/08/09,21:00 - 22:00,2022-08-09 21:00:00,france,428.67
2022/08/09,22:00 - 23:00,2022-08-09 22:00:00,france,406.45
2022/08/09,23:00 - 00:00,2022-08-09 23:00:00,france,343.31
2022/08/10,00:00 - 01:00,2022-08-10 00:00:00,france,297.01
2022/08/10,01:00 - 02:00,2022-08-10 01:00:00,france,286.98
2022/08/10,02:00 - 03:00,2022-08-10 02:00:00,france,298.71
2022/08/10,03:00 - 04:00,2022-08-10 03:00:00,france,285.6
2022/08/10,04:00 - 05:00,2022-08-10 04:00:00,france,283.33
2022/08/10,05:00 - 06:00,2022-08-10 05:00:00,france,294.79
2022/08/10,06:00 - 07:00,2022-08-10 06:00:00,france,316.93
2022/08/10,07:00 - 08:00,2022-08-10 07:00:00,france,378.0
2022/08/10,08:00 - 09:00,2022-08-10 08:00:00,france,395.51
2022/08/10,09:00 - 10:00,2022-08-10 09:00:00,france,356.26
2022/08/10,10:00 - 11:00,2022-08-10 10:00:00,france,302.9
2022/08/10,11:00 - 12:00,2022-08-10 11:00:00,france,294.64
2022/08/10,12:00 - 13:00,2022-08-10 12:00:00,france,284.62
2022/08/10,13:00 - 14:00,2022-08-10 13:00:00,france,279.44
2022/08/10,14:00 - 15:00,2022-08-10 14:00:00,france,273.81
2022/08/10,15:00 - 16:00,2022-08-10 15:00:00,france,285.01
2022/08/10,16:00 - 17:00,2022-08-10 16:00:00,france,303.1
2022/08/10,17:00 - 18:00,2022-08-10 17:00:00,france,353.0
2022/08/10,18:00 - 19:00,2022-08-10 18:00:00,france,409.93
2022/08/10,19:00 - 20:00,2022-08-10 19:00:00,france,449.0
2022/08/10,20:00 - 21:00,2022-08-10 20:00:00,france,454.73
2022/08/10,21:00 - 22:00,2022-08-10 21:00:00,france,420.0
2022/08/10,22:00 - 23:00,2022-08-10 22:00:00,france,406.84
2022/08/10,23:00 - 00:00,2022-08-10 23:00:00,france,355.01
2022/08/11,00:00 - 01:00,2022-08-11 00:00:00,france,309.92
2022/08/11,01:00 - 02:00,2022-08-11 01:00:00,france,300.03
2022/08/11,02:00 - 03:00,2022-08-11 02:00:00,france,310.0
2022/08/11,03:00 - 04:00,2022-08-11 03:00:00,france,306.3
2022/08/11,04:00 - 05:00,2022-08-11 04:00:00,france,312.0
2022/08/11,05:00 - 06:00,2022-08-11 05:00:00,france,347.06
2022/08/11,06:00 - 07:00,2022-08-11 06:00:00,france,399.15
2022/08/11,07:00 - 08:00,2022-08-11 07:00:00,france,419.97
2022/08/11,08:00 - 09:00,2022-08-11 08:00:00,france,414.9
2022/08/11,09:00 - 10:00,2022-08-11 09:00:00,france,397.16
2022/08/11,10:00 - 11:00,2022-08-11 10:00:00,france,355.1
2022/08/11,11:00 - 12:00,2022-08-11 11:00:00,france,356.06
2022/08/11,12:00 - 13:00,2022-08-11 12:00:00,france,321.78
2022/08/11,13:00 - 14:00,2022-08-11 13:00:00,france,315.67
2022/08/11,14:00 - 15:00,2022-08-11 14:00:00,france,317.67
2022/08/11,15:00 - 16:00,2022-08-11 15:00:00,france,328.65
2022/08/11,16:00 - 17:00,2022-08-11 16:00:00,france,341.26
2022/08/11,17:00 - 18:00,2022-08-11 17:00:00,france,401.31
2022/08/11,18:00 - 19:00,2022-08-11 18:00:00,france,450.0
2022/08/11,19:00 - 20:00,2022-08-11 19:00:00,france,539.9
2022/08/11,20:00 - 21:00,2022-08-11 20:00:00,france,534.75
2022/08/11,21:00 - 22:00,2022-08-11 21:00:00,france,446.0
2022/08/11,22:00 - 23:00,2022-08-11 22:00:00,france,414.99
2022/08/11,23:00 - 00:00,2022-08-11 23:00:00,france,390.0
2022/08/12,00:00 - 01:00,2022-08-12 00:00:00,france,422.1
2022/08/12,01:00 - 02:00,2022-08-12 01:00:00,france,405.0
2022/08/12,02:00 - 03:00,2022-08-12 02:00:00,france,395.68
2022/08/12,03:00 - 04:00,2022-08-12 03:00:00,france,391.95
2022/08/12,04:00 - 05:00,2022-08-12 04:00:00,france,402.53
2022/08/12,05:00 - 06:00,2022-08-12 05:00:00,france,407.99
2022/08/12,06:00 - 07:00,2022-08-12 06:00:00,france,469.14
2022/08/12,07:00 - 08:00,2022-08-12 07:00:00,france,513.31
2022/08/12,08:00 - 09:00,2022-08-12 08:00:00,france,508.0
2022/08/12,09:00 - 10:00,2022-08-12 09:00:00,france,472.56
2022/08/12,10:00 - 11:00,2022-08-12 10:00:00,france,419.9
2022/08/12,11:00 - 12:00,2022-08-12 11:00:00,france,426.98
2022/08/12,12:00 - 13:00,2022-08-12 12:00:00,france,428.02
2022/08/12,13:00 - 14:00,2022-08-12 13:00:00,france,380.57
2022/08/12,14:00 - 15:00,2022-08-12 14:00:00,france,379.99
2022/08/12,15:00 - 16:00,2022-08-12 15:00:00,france,387.64
2022/08/12,16:00 - 17:00,2022-08-12 16:00:00,france,400.85
2022/08/12,17:00 - 18:00,2022-08-12 17:00:00,france,449.07
2022/08/12,18:00 - 19:00,2022-08-12 18:00:00,france,489.99
2022/08/12,19:00 - 20:00,2022-08-12 19:00:00,france,560.0
2022/08/12,20:00 - 21:00,2022-08-12 20:00:00,france,565.4
2022/08/12,21:00 - 22:00,2022-08-12 21:00:00,france,507.78
2022/08/12,22:00 - 23:00,2022-08-12 22:00:00,france,469.47
2022/08/12,23:00 - 00:00,2022-08-12 23:00:00,france,424.02
2022/08/13,00:00 - 01:00,2022-08-13 00:00:00,france,427.23
2022/08/13,01:00 - 02:00,2022-08-13 01:00:00,france,400.71
2022/08/13,02:00 - 03:00,2022-08-13 02:00:00,france,387.87
2022/08/13,03:00 - 04:00,2022-08-13 03:00:00,france,374.09
2022/08/13,04:00 - 05:00,2022-08-13 04:00:00,france,375.79
2022/08/13,05:00 - 06:00,2022-08-13 05:00:00,france,382.76
2022/08/13,06:00 - 07:00,2022-08-13 06:00:00,france,379.9
2022/08/13,07:00 - 08:00,2022-08-13 07:00:00,france,388.74
2022/08/13,08:00 - 09:00,2022-08-13 08:00:00,france,399.9
2022/08/13,09:00 - 10:00,2022-08-13 09:00:00,france,374.5
2022/08/13,10:00 - 11:00,2022-08-13 10:00:00,france,338.2
2022/08/13,11:00 - 12:00,2022-08-13 11:00:00,france,328.56
2022/08/13,12:00 - 13:00,2022-08-13 12:00:00,france,343.2
2022/08/13,13:00 - 14:00,2022-08-13 13:00:00,france,349.38
2022/08/13,14:00 - 15:00,2022-08-13 14:00:00,france,339.72
2022/08/13,15:00 - 16:00,2022-08-13 15:00:00,france,334.16
2022/08/13,16:00 - 17:00,2022-08-13 16:00:00,france,347.7
2022/08/13,17:00 - 18:00,2022-08-13 17:00:00,france,412.3
2022/08/13,18:00 - 19:00,2022-08-13 18:00:00,france,466.2
2022/08/13,19:00 - 20:00,2022-08-13 19:00:00,france,503.26
2022/08/13,20:00 - 21:00,2022-08-13 20:00:00,france,504.7
2022/08/13,21:00 - 22:00,2022-08-13 21:00:00,france,479.94
2022/08/13,22:00 - 23:00,2022-08-13 22:00:00,france,461.91
2022/08/13,23:00 - 00:00,2022-08-13 23:00:00,france,425.89
2022/08/14,00:00 - 01:00,2022-08-14 00:00:00,france,416.3
2022/08/14,01:00 - 02:00,2022-08-14 01:00:00,france,397.2
2022/08/14,02:00 - 03:00,2022-08-14 02:00:00,france,377.9
2022/08/14,03:00 - 04:00,2022-08-14 03:00:00,france,354.0
2022/08/14,04:00 - 05:00,2022-08-14 04:00:00,france,350.06
2022/08/14,05:00 - 06:00,2022-08-14 05:00:00,france,351.01
2022/08/14,06:00 - 07:00,2022-08-14 06:00:00,france,352.77
2022/08/14,07:00 - 08:00,2022-08-14 07:00:00,france,350.05
2022/08/14,08:00 - 09:00,2022-08-14 08:00:00,france,355.17
2022/08/14,09:00 - 10:00,2022-08-14 09:00:00,france,339.94
2022/08/14,10:00 - 11:00,2022-08-14 10:00:00,france,309.0
2022/08/14,11:00 - 12:00,2022-08-14 11:00:00,france,319.0
2022/08/14,12:00 - 13:00,2022-08-14 12:00:00,france,325.15
2022/08/14,13:00 - 14:00,2022-08-14 13:00:00,france,292.99
2022/08/14,14:00 - 15:00,2022-08-14 14:00:00,france,276.93
2022/08/14,15:00 - 16:00,2022-08-14 15:00:00,france,262.1
2022/08/14,16:00 - 17:00,2022-08-14 16:00:00,france,318.46
2022/08/14,17:00 - 18:00,2022-08-14 17:00:00,france,352.07
2022/08/14,18:00 - 19:00,2022-08-14 18:00:00,france,415.9
2022/08/14,19:00 - 20:00,2022-08-14 19:00:00,france,454.91
2022/08/14,20:00 - 21:00,2022-08-14 20:00:00,france,459.96
2022/08/14,21:00 - 22:00,2022-08-14 21:00:00,france,462.6
2022/08/14,22:00 - 23:00,2022-08-14 22:00:00,france,455.42
2022/08/14,23:00 - 00:00,2022-08-14 23:00:00,france,431.57
2022/08/15,00:00 - 01:00,2022-08-15 00:00:00,france,375.03
2022/08/15,01:00 - 02:00,2022-08-15 01:00:00,france,361.09
2022/08/15,02:00 - 03:00,2022-08-15 02:00:00,france,360.64
2022/08/15,03:00 - 04:00,2022-08-15 03:00:00,france,350.0
2022/08/15,04:00 - 05:00,2022-08-15 04:00:00,france,352.99
2022/08/15,05:00 - 06:00,2022-08-15 05:00:00,france,363.58
2022/08/15,06:00 - 07:00,2022-08-15 06:00:00,france,361.43
2022/08/15,07:00 - 08:00,2022-08-15 07:00:00,france,412.98
2022/08/15,08:00 - 09:00,2022-08-15 08:00:00,france,456.41
2022/08/15,09:00 - 10:00,2022-08-15 09:00:00,france,452.8
2022/08/15,10:00 - 11:00,2022-08-15 10:00:00,france,431.41
2022/08/15,11:00 - 12:00,2022-08-15 11:00:00,france,407.06
2022/08/15,12:00 - 13:00,2022-08-15 12:00:00,france,402.31
2022/08/15,13:00 - 14:00,2022-08-15 13:00:00,france,392.13
2022/08/15,14:00 - 15:00,2022-08-15 14:00:00,france,392.77
2022/08/15,15:00 - 16:00,2022-08-15 15:00:00,france,380.09
2022/08/15,16:00 - 17:00,2022-08-15 16:00:00,france,400.05
2022/08/15,17:00 - 18:00,2022-08-15 17:00:00,france,448.84
2022/08/15,18:00 - 19:00,2022-08-15 18:00:00,france,495.0
2022/08/15,19:00 - 20:00,2022-08-15 19:00:00,france,520.01
2022/08/15,20:00 - 21:00,2022-08-15 20:00:00,france,555.72
2022/08/15,21:00 - 22:00,2022-08-15 21:00:00,france,536.69
2022/08/15,22:00 - 23:00,2022-08-15 22:00:00,france,507.0
2022/08/15,23:00 - 00:00,2022-08-15 23:00:00,france,475.42
2022/08/16,00:00 - 01:00,2022-08-16 00:00:00,france,465.26
2022/08/16,01:00 - 02:00,2022-08-16 01:00:00,france,430.65
2022/08/16,02:00 - 03:00,2022-08-16 02:00:00,france,430.94
2022/08/16,03:00 - 04:00,2022-08-16 03:00:00,france,386.38
2022/08/16,04:00 - 05:00,2022-08-16 04:00:00,france,396.67
2022/08/16,05:00 - 06:00,2022-08-16 05:00:00,france,440.99
2022/08/16,06:00 - 07:00,2022-08-16 06:00:00,france,490.0
2022/08/16,07:00 - 08:00,2022-08-16 07:00:00,france,512.31
2022/08/16,08:00 - 09:00,2022-08-16 08:00:00,france,514.9
2022/08/16,09:00 - 10:00,2022-08-16 09:00:00,france,497.3
2022/08/16,10:00 - 11:00,2022-08-16 10:00:00,france,472.02
2022/08/16,11:00 - 12:00,2022-08-16 11:00:00,france,465.26
2022/08/16,12:00 - 13:00,2022-08-16 12:00:00,france,462.28
2022/08/16,13:00 - 14:00,2022-08-16 13:00:00,france,470.31
2022/08/16,14:00 - 15:00,2022-08-16 14:00:00,france,475.97
2022/08/16,15:00 - 16:00,2022-08-16 15:00:00,france,477.29
2022/08/16,16:00 - 17:00,2022-08-16 16:00:00,france,455.49
2022/08/16,17:00 - 18:00,2022-08-16 17:00:00,france,506.91
2022/08/16,18:00 - 19:00,2022-08-16 18:00:00,france,600.05
2022/08/16,19:00 - 20:00,2022-08-16 19:00:00,france,664.89
2022/08/16,20:00 - 21:00,2022-08-16 20:00:00,france,662.05
2022/08/16,21:00 - 22:00,2022-08-16 21:00:00,france,648.38
2022/08/16,22:00 - 23:00,2022-08-16 22:00:00,france,580.0
2022/08/16,23:00 - 00:00,2022-08-16 23:00:00,france,513.28
2022/08/17,00:00 - 01:00,2022-08-17 00:00:00,france,523.94
2022/08/17,01:00 - 02:00,2022-08-17 01:00:00,france,483.88
2022/08/17,02:00 - 03:00,2022-08-17 02:00:00,france,472.13
2022/08/17,03:00 - 04:00,2022-08-17 03:00:00,france,449.22
2022/08/17,04:00 - 05:00,2022-08-17 04:00:00,france,438.95
2022/08/17,05:00 - 06:00,2022-08-17 05:00:00,france,469.89
2022/08/17,06:00 - 07:00,2022-08-17 06:00:00,france,528.22
2022/08/17,07:00 - 08:00,2022-08-17 07:00:00,france,596.01
2022/08/17,08:00 - 09:00,2022-08-17 08:00:00,france,616.33
2022/08/17,09:00 - 10:00,2022-08-17 09:00:00,france,575.1
2022/08/17,10:00 - 11:00,2022-08-17 10:00:00,france,549.97
2022/08/17,11:00 - 12:00,2022-08-17 11:00:00,france,526.89
2022/08/17,12:00 - 13:00,2022-08-17 12:00:00,france,535.38
2022/08/17,13:00 - 14:00,2022-08-17 13:00:00,france,524.2
2022/08/17,14:00 - 15:00,2022-08-17 14:00:00,france,522.14
2022/08/17,15:00 - 16:00,2022-08-17 15:00:00,france,520.16
2022/08/17,16:00 - 17:00,2022-08-17 16:00:00,france,541.6
2022/08/17,17:00 - 18:00,2022-08-17 17:00:00,france,593.3
2022/08/17,18:00 - 19:00,2022-08-17 18:00:00,france,676.04
2022/08/17,19:00 - 20:00,2022-08-17 19:00:00,france,747.93
2022/08/17,20:00 - 21:00,2022-08-17 20:00:00,france,681.0
2022/08/17,21:00 - 22:00,2022-08-17 21:00:00,france,629.09
2022/08/17,22:00 - 23:00,2022-08-17 22:00:00,france,552.03
2022/08/17,23:00 - 00:00,2022-08-17 23:00:00,france,514.99
2022/08/18,00:00 - 01:00,2022-08-18 00:00:00,france,523.92
2022/08/18,01:00 - 02:00,2022-08-18 01:00:00,france,479.9
2022/08/18,02:00 - 03:00,2022-08-18 02:00:00,france,480.0
2022/08/18,03:00 - 04:00,2022-08-18 03:00:00,france,461.66
2022/08/18,04:00 - 05:00,2022-08-18 04:00:00,france,458.45
2022/08/18,05:00 - 06:00,2022-08-18 05:00:00,france,472.08
2022/08/18,06:00 - 07:00,2022-08-18 06:00:00,france,550.0
2022/08/18,07:00 - 08:00,2022-08-18 07:00:00,france,598.9
2022/08/18,08:00 - 09:00,2022-08-18 08:00:00,france,614.5
2022/08/18,09:00 - 10:00,2022-08-18 09:00:00,france,613.59
2022/08/18,10:00 - 11:00,2022-08-18 10:00:00,france,587.69
2022/08/18,11:00 - 12:00,2022-08-18 11:00:00,france,572.64
2022/08/18,12:00 - 13:00,2022-08-18 12:00:00,france,583.08
2022/08/18,13:00 - 14:00,2022-08-18 13:00:00,france,539.78
2022/08/18,14:00 - 15:00,2022-08-18 14:00:00,france,535.0
2022/08/18,15:00 - 16:00,2022-08-18 15:00:00,france,535.36
2022/08/18,16:00 - 17:00,2022-08-18 16:00:00,france,538.22
